FiscalYear,Chain,Category,Territory,Segment,Buyer,Value Column Name,Value
"2014","Fashions Direct","010-Womens","MD","4132","Long, Amy","Variance","931.72"
"2014","Fashions Direct","010-Womens","MD","4132","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Petty, Perry","TotalSales","637.14"
"2014","Fashions Direct","010-Womens","MD","4877","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Petty, Perry","TotalUnits","52"
"2014","Fashions Direct","010-Womens","MD","4877","Petty, Perry","Variance","637.14"
"2014","Fashions Direct","010-Womens","MD","4877","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Barrett, Galvin","TotalSales","74.95"
"2014","Fashions Direct","010-Womens","MD","4877","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Barrett, Galvin","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4877","Barrett, Galvin","Variance","74.95"
"2014","Fashions Direct","010-Womens","MD","4877","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Buchanan, Alma","TotalSales","64.95"
"2014","Fashions Direct","010-Womens","MD","4877","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Buchanan, Alma","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4877","Buchanan, Alma","Variance","64.95"
"2014","Fashions Direct","010-Womens","MD","4877","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Carr, Slade","TotalSales","47.97"
"2014","Fashions Direct","010-Womens","MD","4877","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Carr, Slade","TotalUnits","9"
"2014","Fashions Direct","010-Womens","MD","4877","Carr, Slade","Variance","47.97"
"2014","Fashions Direct","010-Womens","MD","4877","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Long, Amy","TotalSales","39.96"
"2014","Fashions Direct","010-Womens","MD","4877","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Long, Amy","TotalUnits","4"
"2014","Fashions Direct","010-Womens","MD","4877","Long, Amy","Variance","39.96"
"2014","Fashions Direct","010-Womens","MD","4877","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Hubbard, Quintessa","TotalSales","30"
"2014","Fashions Direct","010-Womens","MD","4877","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Hubbard, Quintessa","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4877","Hubbard, Quintessa","Variance","30"
"2014","Fashions Direct","010-Womens","MD","4877","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4877","Wright, Howard","TotalSales","21.990000000000002"
"2014","Fashions Direct","010-Womens","MD","4877","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4877","Wright, Howard","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4877","Wright, Howard","Variance","21.99"
"2014","Fashions Direct","010-Womens","MD","4877","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4156","Carr, Slade","TotalSales","418.48"
"2014","Fashions Direct","010-Womens","MD","4156","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4156","Carr, Slade","TotalUnits","55"
"2014","Fashions Direct","010-Womens","MD","4156","Carr, Slade","Variance","418.48"
"2014","Fashions Direct","010-Womens","MD","4156","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4156","Wright, Howard","TotalSales","180.86999999999998"
"2014","Fashions Direct","010-Womens","MD","4156","Wright, Howard","TotalSalesLY","35.97"
"2014","Fashions Direct","010-Womens","MD","4156","Wright, Howard","TotalUnits","16"
"2014","Fashions Direct","010-Womens","MD","4156","Wright, Howard","Variance","144.9"
"2014","Fashions Direct","010-Womens","MD","4156","Wright, Howard","Variance %","4.028356964136781"
"2014","Fashions Direct","010-Womens","MD","4156","Buchanan, Alma","TotalSales","147.91"
"2014","Fashions Direct","010-Womens","MD","4156","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4156","Buchanan, Alma","TotalUnits","21"
"2014","Fashions Direct","010-Womens","MD","4156","Buchanan, Alma","Variance","147.91"
"2014","Fashions Direct","010-Womens","MD","4156","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4156","Petty, Perry","TotalSales","64.96000000000001"
"2014","Fashions Direct","010-Womens","MD","4156","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4156","Petty, Perry","TotalUnits","15"
"2014","Fashions Direct","010-Womens","MD","4156","Petty, Perry","Variance","64.96"
"2014","Fashions Direct","010-Womens","MD","4156","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4156","Barrett, Galvin","TotalSales","49.95"
"2014","Fashions Direct","010-Womens","MD","4156","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4156","Barrett, Galvin","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4156","Barrett, Galvin","Variance","49.95"
"2014","Fashions Direct","010-Womens","MD","4156","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4156","Hubbard, Quintessa","TotalSales","6"
"2014","Fashions Direct","010-Womens","MD","4156","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4156","Hubbard, Quintessa","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4156","Hubbard, Quintessa","Variance","6"
"2014","Fashions Direct","010-Womens","MD","4156","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4311","Buchanan, Alma","TotalSales","857.77"
"2014","Fashions Direct","010-Womens","MD","4311","Buchanan, Alma","TotalSalesLY","850.77"
"2014","Fashions Direct","010-Womens","MD","4311","Buchanan, Alma","TotalUnits","149"
"2014","Fashions Direct","010-Womens","MD","4311","Buchanan, Alma","Variance","7"
"2014","Fashions Direct","010-Womens","MD","4311","Buchanan, Alma","Variance %","0.008227840661988551"
"2014","Fashions Direct","010-Womens","MD","4312","Buchanan, Alma","TotalSales","754.71"
"2014","Fashions Direct","010-Womens","MD","4312","Buchanan, Alma","TotalSalesLY","749.71"
"2014","Fashions Direct","010-Womens","MD","4312","Buchanan, Alma","TotalUnits","114"
"2014","Fashions Direct","010-Womens","MD","4312","Buchanan, Alma","Variance","5"
"2014","Fashions Direct","010-Womens","MD","4312","Buchanan, Alma","Variance %","0.006669245441570741"
"2014","Fashions Direct","010-Womens","MD","4312","Hubbard, Quintessa","TotalSales","70"
"2014","Fashions Direct","010-Womens","MD","4312","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4312","Hubbard, Quintessa","TotalUnits","14"
"2014","Fashions Direct","010-Womens","MD","4312","Hubbard, Quintessa","Variance","70"
"2014","Fashions Direct","010-Womens","MD","4312","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4077","Petty, Perry","TotalSales","734.73"
"2014","Fashions Direct","010-Womens","MD","4077","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4077","Petty, Perry","TotalUnits","79"
"2014","Fashions Direct","010-Womens","MD","4077","Petty, Perry","Variance","734.73"
"2014","Fashions Direct","010-Womens","MD","4077","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4077","Barrett, Galvin","TotalSales","77.92"
"2014","Fashions Direct","010-Womens","MD","4077","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4077","Barrett, Galvin","TotalUnits","8"
"2014","Fashions Direct","010-Womens","MD","4077","Barrett, Galvin","Variance","77.92"
"2014","Fashions Direct","010-Womens","MD","4077","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4077","Buchanan, Alma","TotalSales","-7.99"
"2014","Fashions Direct","010-Womens","MD","4077","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4077","Buchanan, Alma","TotalUnits","0"
"2014","Fashions Direct","010-Womens","MD","4077","Buchanan, Alma","Variance","-7.99"
"2014","Fashions Direct","010-Womens","MD","4077","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4878","Petty, Perry","TotalSales","650.59"
"2014","Fashions Direct","010-Womens","MD","4878","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4878","Petty, Perry","TotalUnits","41"
"2014","Fashions Direct","010-Womens","MD","4878","Petty, Perry","Variance","650.59"
"2014","Fashions Direct","010-Womens","MD","4878","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4878","Carr, Slade","TotalSales","93.97"
"2014","Fashions Direct","010-Womens","MD","4878","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4878","Carr, Slade","TotalUnits","10"
"2014","Fashions Direct","010-Womens","MD","4878","Carr, Slade","Variance","93.97"
"2014","Fashions Direct","010-Womens","MD","4878","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4878","Gardner, Pascale","TotalSales","33.980000000000004"
"2014","Fashions Direct","010-Womens","MD","4878","Gardner, Pascale","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4878","Gardner, Pascale","TotalUnits","10"
"2014","Fashions Direct","010-Womens","MD","4878","Gardner, Pascale","Variance","33.98"
"2014","Fashions Direct","010-Womens","MD","4878","Gardner, Pascale","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4878","Wright, Howard","TotalSales","7"
"2014","Fashions Direct","010-Womens","MD","4878","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4878","Wright, Howard","TotalUnits","7"
"2014","Fashions Direct","010-Womens","MD","4878","Wright, Howard","Variance","7"
"2014","Fashions Direct","010-Womens","MD","4878","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4878","Buchanan, Alma","TotalSales","6"
"2014","Fashions Direct","010-Womens","MD","4878","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4878","Buchanan, Alma","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4878","Buchanan, Alma","Variance","6"
"2014","Fashions Direct","010-Womens","MD","4878","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4578","Petty, Perry","TotalSales","740.4300000000001"
"2014","Fashions Direct","010-Womens","MD","4578","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4578","Petty, Perry","TotalUnits","57"
"2014","Fashions Direct","010-Womens","MD","4578","Petty, Perry","Variance","740.43"
"2014","Fashions Direct","010-Womens","MD","4578","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4215","Buchanan, Alma","TotalSales","694.97"
"2014","Fashions Direct","010-Womens","MD","4215","Buchanan, Alma","TotalSalesLY","688.47"
"2014","Fashions Direct","010-Womens","MD","4215","Buchanan, Alma","TotalUnits","61"
"2014","Fashions Direct","010-Womens","MD","4215","Buchanan, Alma","Variance","6.5"
"2014","Fashions Direct","010-Womens","MD","4215","Buchanan, Alma","Variance %","0.009441224744723807"
"2014","Fashions Direct","010-Womens","MD","4215","Carr, Slade","TotalSales","22"
"2014","Fashions Direct","010-Womens","MD","4215","Carr, Slade","TotalSalesLY","22"
"2014","Fashions Direct","010-Womens","MD","4215","Carr, Slade","TotalUnits","16"
"2014","Fashions Direct","010-Womens","MD","4215","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4215","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4007","Mccray, Nayda","TotalSales","573.35"
"2014","Fashions Direct","010-Womens","MD","4007","Mccray, Nayda","TotalSalesLY","573.35"
"2014","Fashions Direct","010-Womens","MD","4007","Mccray, Nayda","TotalUnits","273"
"2014","Fashions Direct","010-Womens","MD","4007","Mccray, Nayda","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4007","Mccray, Nayda","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4007","Buchanan, Alma","TotalSales","124.39"
"2014","Fashions Direct","010-Womens","MD","4007","Buchanan, Alma","TotalSalesLY","124.39"
"2014","Fashions Direct","010-Womens","MD","4007","Buchanan, Alma","TotalUnits","84"
"2014","Fashions Direct","010-Womens","MD","4007","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4007","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4213","Buchanan, Alma","TotalSales","458.59000000000003"
"2014","Fashions Direct","010-Womens","MD","4213","Buchanan, Alma","TotalSalesLY","444.09000000000003"
"2014","Fashions Direct","010-Womens","MD","4213","Buchanan, Alma","TotalUnits","69"
"2014","Fashions Direct","010-Womens","MD","4213","Buchanan, Alma","Variance","14.5"
"2014","Fashions Direct","010-Womens","MD","4213","Buchanan, Alma","Variance %","0.032651039203765005"
"2014","Fashions Direct","010-Womens","MD","4213","Carr, Slade","TotalSales","197.76000000000002"
"2014","Fashions Direct","010-Womens","MD","4213","Carr, Slade","TotalSalesLY","197.76000000000002"
"2014","Fashions Direct","010-Womens","MD","4213","Carr, Slade","TotalUnits","26"
"2014","Fashions Direct","010-Womens","MD","4213","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4213","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4213","Hubbard, Quintessa","TotalSales","-5.99"
"2014","Fashions Direct","010-Womens","MD","4213","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4213","Hubbard, Quintessa","TotalUnits","-1"
"2014","Fashions Direct","010-Womens","MD","4213","Hubbard, Quintessa","Variance","-5.99"
"2014","Fashions Direct","010-Womens","MD","4213","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4276","Buchanan, Alma","TotalSales","518.3000000000001"
"2014","Fashions Direct","010-Womens","MD","4276","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4276","Buchanan, Alma","TotalUnits","40"
"2014","Fashions Direct","010-Womens","MD","4276","Buchanan, Alma","Variance","518.3"
"2014","Fashions Direct","010-Womens","MD","4276","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4276","Petty, Perry","TotalSales","109.89"
"2014","Fashions Direct","010-Womens","MD","4276","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4276","Petty, Perry","TotalUnits","11"
"2014","Fashions Direct","010-Womens","MD","4276","Petty, Perry","Variance","109.89"
"2014","Fashions Direct","010-Womens","MD","4276","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4299","Carr, Slade","TotalSales","574"
"2014","Fashions Direct","010-Womens","MD","4299","Carr, Slade","TotalSalesLY","574"
"2014","Fashions Direct","010-Womens","MD","4299","Carr, Slade","TotalUnits","123"
"2014","Fashions Direct","010-Womens","MD","4299","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4299","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4037","Petty, Perry","TotalSales","362.67999999999995"
"2014","Fashions Direct","010-Womens","MD","4037","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4037","Petty, Perry","TotalUnits","39"
"2014","Fashions Direct","010-Womens","MD","4037","Petty, Perry","Variance","362.68"
"2014","Fashions Direct","010-Womens","MD","4037","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4037","Barrett, Galvin","TotalSales","109.89"
"2014","Fashions Direct","010-Womens","MD","4037","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4037","Barrett, Galvin","TotalUnits","11"
"2014","Fashions Direct","010-Womens","MD","4037","Barrett, Galvin","Variance","109.89"
"2014","Fashions Direct","010-Womens","MD","4037","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4037","Carr, Slade","TotalSales","99.43"
"2014","Fashions Direct","010-Womens","MD","4037","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4037","Carr, Slade","TotalUnits","15"
"2014","Fashions Direct","010-Womens","MD","4037","Carr, Slade","Variance","99.43"
"2014","Fashions Direct","010-Womens","MD","4037","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4402","Buchanan, Alma","TotalSales","460.9"
"2014","Fashions Direct","010-Womens","MD","4402","Buchanan, Alma","TotalSalesLY","458.9"
"2014","Fashions Direct","010-Womens","MD","4402","Buchanan, Alma","TotalUnits","65"
"2014","Fashions Direct","010-Womens","MD","4402","Buchanan, Alma","Variance","2"
"2014","Fashions Direct","010-Womens","MD","4402","Buchanan, Alma","Variance %","0.004358247984310308"
